Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2018,1108,R,B,2953,14371,17522,14793,12980,16882,16102,19467,18347,17143,14882,13663,16382,15408,11911,5685,4500,2841,1458
2018,1108,R,M,1502,7377,9049,7498,7959,11484,10426,10954,9803,8601,7249,6573,7764,6820,4929,2116,1328,737,309
2018,1108,R,F,1451,6994,8474,7296,5021,5398,5676,8513,8544,8542,7633,7091,8619,8588,6983,3569,3172,2104,1149
2018,1110,T,B,9109,42134,53772,48474,43289,44468,55451,67338,64254,60154,52934,46042,54302,51735,43627,21565,18544,12253,6368
2018,1110,T,M,4686,21581,27487,24821,23085,24292,28366,34118,31947,29135,25424,21614,24271,21487,16900,7672,5284,3143,1324
2018,1110,T,F,4423,20553,26285,23653,20205,20176,27085,33220,32307,31020,27511,24428,30031,30249,26727,13893,13260,9111,5045
2018,1110,U,B,6242,27576,34752,31528,27753,30358,41867,47978,45305,41606,35711,29895,34402,33202,28962,14622,12375,8220,4379
2018,1110,U,M,3219,14154,17602,16120,14601,16420,20131,23364,21840,19678,16722,13666,14754,13123,10689,5077,3432,2001,884
2018,1110,U,F,3024,13423,17150,15408,13152,13938,21736,24614,23465,21929,18989,16229,19648,20079,18273,9546,8943,6220,3495
2018,1110,R,B,2867,14558,19020,16946,15537,14111,13584,19360,18950,18548,17224,16147,19900,18533,14665,6943,6169,4033,1990
2018,1110,R,M,1468,7428,9885,8701,8484,7873,8235,10754,10108,9457,8702,7948,9517,8364,6211,2596,1852,1142,440
2018,1110,R,F,1399,7131,9135,8245,7053,6238,5350,8606,8842,9091,8522,8199,10383,10170,8454,4347,4317,2891,1550
2018,1144,T,B,1493,6821,8811,8210,7016,6204,9147,12556,13028,12321,11092,9810,11136,9879,7755,3363,2334,1132,560
2018,1144,T,M,765,3561,4532,4271,3609,3009,4706,6508,6676,6253,5607,4859,5183,4222,3063,1195,654,250,73
2018,1144,T,F,728,3260,4280,3939,3407,3196,4441,6048,6352,6068,5485,4951,5953,5657,4692,2169,1680,882,487
2018,1144,U,B,1446,6580,8440,7897,6770,6026,8928,12212,12619,11862,10621,9345,10564,9295,7312,3186,2231,1075,527
2018,1144,U,M,742,3441,4338,4120,3483,2924,4539,6285,6455,5980,5361,4593,4910,3938,2892,1119,619,234,63
2018,1144,U,F,705,3140,4102,3777,3287,3102,4389,5927,6164,5883,5260,4752,5654,5357,4420,2067,1613,841,464
2018,1144,R,B,47,241,371,313,247,178,219,344,410,459,471,465,573,584,443,178,103,57,33
2018,1144,R,M,24,121,194,152,127,85,168,223,222,274,247,266,273,285,171,76,36,16,10
2018,1144,R,F,24,120,178,162,120,94,52,121,188,185,225,199,300,300,272,102,68,41,23
2018,1164,T,B,6195,26966,29834,27786,23821,24910,31762,42463,41064,39555,34504,29865,34525,34427,29214,13439,9863,6226,3496
2018,1164,T,M,3184,13871,15297,14216,12913,14331,17681,22036,20770,19534,16987,14374,15925,14254,11074,4921,2683,1417,691
2018,1164,T,F,3011,13095,14538,13570,10909,10579,14081,20427,20294,20021,17518,15491,18600,20173,18141,8518,7180,4809,2806
2018,1164,U,B,5218,22390,24374,22643,19341,19896,26870,36383,35110,33705,29014,24423,27236,26678,22728,10764,7825,4942,2746
2018,1164,U,M,2702,11523,12534,11532,10166,10901,14511,18565,17607,16592,14198,11745,12409,10827,8439,3877,2089,1117,517
2018,1164,U,F,2516,10868,11840,11111,9175,8995,12359,17819,17503,17114,14816,12678,14828,15851,14289,6888,5736,3825,2230
2018,1164,R,B,978,4576,5461,5143,4481,5014,4893,6080,5954,5850,5491,5443,7289,7749,6486,2675,2038,1284,750
2018,1164,R,M,483,2349,2763,2685,2747,3430,3171,3472,3163,2942,2789,2629,3517,3427,2635,1045,594,300,174
2018,1164,R,F,495,2227,2698,2459,1734,1584,1722,2608,2792,2908,2702,2814,3772,4322,3852,1630,1444,984,576
2018,1199,T,B,1871,8579,11169,10377,8308,8703,11488,13692,12868,12280,10678,9048,10564,10314,9002,4516,3810,2338,1363
2018,1199,T,M,950,4358,5670,5270,4422,4846,6295,7280,6451,5888,5102,4116,4675,4217,3344,1550,1071,549,288
2018,1199,T,F,921,4221,5499,5107,3887,3857,5194,6413,6417,6392,5576,4932,5889,6097,5658,2966,2740,1789,1075
2018,1199,U,B,1310,5889,7197,6833,5368,5436,7920,9199,9084,8781,7607,6258,7263,7294,6432,3328,2811,1734,998
2018,1199,U,M,679,3002,3657,3472,2689,2764,3879,4691,4466,4157,3593,2798,3111,2910,2319,1120,761,389,202
2018,1199,U,F,631,2887,3540,3361,2680,2672,4041,4508,4619,4625,4014,3460,4153,4384,4113,2208,2051,1346,797
2018,1199,R,B,561,2690,3972,3544,2940,3267,3569,4493,3784,3499,3071,2790,3301,3020,2571,1189,999,604,365
2018,1199,R,M,271,1356,2013,1798,1733,2082,2416,2589,1985,1732,1509,1319,1564,1307,1026,431,310,161,87
2018,1199,R,F,290,1335,1959,1746,1207,1185,1153,1905,1799,1767,1562,1472,1737,1713,1545,758,689,444,278
2018,1177,T,B,646,2864,3520,3684,2980,2766,2720,4477,4541,4211,3950,3796,3907,2861,1515,615,320,100,38
2018,1177,T,M,333,1450,1808,1879,1460,1409,1457,2465,2400,2198,1977,1968,1949,1327,660,254,117,33,10
2018,1177,T,F,313,1414,1712,1805,1520,1357,1263,2012,2141,2014,1973,1828,1959,1534,855,361,204,67,28
2018,1177,U,B,390,1778,2202,2166,1973,2387,2009,3277,3404,3151,2868,2677,2800,2104,1124,419,191,60,19
2018,1177,U,M,210,902,1133,1101,966,1153,1048,1808,1823,1645,1455,1400,1405,997,503,177,66,18,3
2018,1177,U,F,180,876,1070,1065,1008,1234,961,1470,1582,1506,1413,1278,1395,1107,621,242,125,42,16
2018,1177,R,B,256,1086,1318,1519,1007,379,711,1200,1137,1061,1083,1119,1108,757,391,197,130,40,19
2018,1177,R,M,124,548,676,779,495,257,409,658,578,553,523,569,544,330,157,78,51,16,7
2018,1177,R,F,133,538,642,740,512,123,302,542,560,508,560,550,564,427,234,119,79,25,12
2018,643,T,B,1641050,7548680,8978979,7711341,6881640,7224941,10670950,12741631,11580059,10523826,9586787,9196438,10930039,9904939,8057835,4277363,4153019,3082683,2138381
2018,643,T,M,844837,3879088,4608675,3946942,3518275,3685608,5435781,6392873,5720762,5075700,4586484,4267970,4868442,4114581,3099180,1518250,1227446,826309,490973
2018,643,T,F,796213,3669592,4370305,3764400,3363365,3539333,5235169,6348758,5859297,5448127,5000303,4928469,6061597,5790359,4958655,2759113,2925573,2256374,1647408
2018,643,U,B,1232202,5607166,6448149,5476801,4997182,5251248,8386898,9934216,9009541,8045910,7187990,6653124,7866066,7204003,6008289,3291861,3026455,2228785,1534334
2018,643,U,M,634418,2880868,3310501,2802706,2546899,2653173,4170014,4886132,4390542,3835603,3398835,3025037,3400247,2891043,2239819,1146018,884332,588333,353746
2018,643,U,F,597784,2726299,3137648,2674095,2450284,2598075,4216884,5048084,4619000,4210307,3789155,3628087,4465819,4312961,3768470,2145843,2142124,1640452,1180588
2018,643,R,B,408848,1941514,2530830,2234540,1884458,1973694,2284052,2807415,2570518,2477917,2398798,2543315,3063973,2700936,2049546,985502,1126564,853898,604047
2018,643,R,M,210419,998221,1298174,1144236,971377,1032436,1265767,1506741,1330221,1240097,1187650,1242933,1468195,1223538,859361,372232,343115,237976,137227
2018,643,R,F,198429,943294,1232657,1090305,913081,941258,1018285,1300674,1240297,1237820,1211148,1300382,1595778,1477398,1190185,613270,783450,615922,466820
2018,4000,T,B,177024,811213,973343,861952,752642,811978,1193494,1392676,1275485,1155831,1060909,1023320,1217617,1112980,957173,505731,542083,385951,236804
2018,4000,T,M,91336,416663,501342,442711,386425,415675,604432,695250,631052,558596,507530,474561,543839,467640,376952,184412,167121,111954,61615
2018,4000,T,F,85688,394550,472002,419241,366217,396303,589062,697426,644433,597236,553379,548759,673779,645340,580221,321319,374962,273997,175189
2018,4000,U,B,116167,518148,580653,501820,451237,499005,795720,913964,834347,739638,666132,616094,728532,678053,605737,330875,333523,241396,149580
2018,4000,U,M,59903,265701,298620,257550,233256,256830,394325,446172,406546,352643,313308,278543,313736,273171,230443,118512,101855,68571,39056
2018,4000,U,F,56264,252447,282033,244271,217982,242175,401395,467792,427802,386995,352825,337551,414796,404882,375294,212363,231668,172826,110524
2018,4000,R,B,60857,293066,392691,360132,301405,312973,397774,478712,441138,416194,394777,407226,489086,434927,351437,174856,208560,144555,87224
2018,4000,R,M,31433,150962,202722,185162,153170,158845,210107,249078,224507,205953,194222,196018,230103,194469,146509,65900,65266,43384,22559
2018,4000,R,F,29424,142104,189969,174971,148236,154128,187667,229634,216632,210241,200555,211208,258983,240459,204928,108956,143295,101171,64665
2018,1135,T,B,20519,92676,118015,98432,78904,89379,127652,162654,145776,132383,121248,120688,143834,137752,119099,64347,67175,45412,26833
2018,1135,T,M,10503,47618,60779,50333,40501,46031,64637,81838,73021,64606,57587,55321,63186,56727,45891,22583,20517,12712,6367
2018,1135,T,F,10016,45059,57236,48099,38403,43349,63015,80816,72755,67777,63662,65367,80648,81025,73208,41764,46658,32700,20466
2018,1135,U,B,10720,45811,54789,47053,40232,45854,64390,84674,76661,69608,62736,59578,70552,68525,62986,35843,35485,24469,14873
2018,1135,U,M,5512,23446,28084,24157,20945,23556,32109,41864,37765,33312,29056,26492,29675,26785,23416,12592,10923,6693,3525
2018,1135,U,F,5209,22365,26706,22896,19288,22298,32281,42810,38896,36296,33681,33086,40877,41740,39570,23251,24562,17776,11348
2018,1135,R,B,9799,46866,63226,51380,38672,43525,63262,77980,69115,62775,58512,61111,73282,69227,56113,28504,31691,20943,11960
2018,1135,R,M,4992,24172,32695,26176,19557,22475,32528,39974,35256,31294,28531,28829,33512,29942,22475,9991,9594,6019,2843
2018,1135,R,F,4808,22694,30531,25204,19116,21051,30734,38006,33859,31481,29981,32282,39771,39285,33638,18513,22097,14924,9118
2018,1167,T,B,4688,21219,24439,21175,18187,23030,31677,41108,37000,32103,27829,25324,29554,29434,26716,15653,14546,9946,6318
2018,1167,T,M,2449,10935,12621,10748,9617,13813,16935,20601,18545,15811,13666,11857,12747,11956,10125,5548,4752,2789,1487
2018,1167,T,F,2239,10285,11818,10428,8570,9217,14742,20507,18455,16292,14163,13467,16807,17478,16591,10106,9794,7158,4831
2018,1167,U,B,4400,19679,22536,19422,16848,21755,29648,38539,34614,29907,25871,23346,27295,27251,24885,14648,13468,9309,5853
2018,1167,U,M,2296,10146,11655,9867,8931,13135,15895,19230,17320,14679,12687,10886,11708,10981,9417,5195,4442,2638,1372
2018,1167,U,F,2104,9533,10881,9555,7918,8621,13753,19309,17294,15229,13184,12460,15587,16270,15468,9453,9026,6671,4481
2018,1167,R,B,289,1540,1903,1754,1339,1275,2029,2569,2386,2196,1958,1979,2260,2183,1831,1005,1078,638,465
2018,1167,R,M,154,789,966,881,686,679,1041,1371,1226,1132,979,972,1039,975,709,353,310,151,115
2018,1167,R,F,135,752,937,873,653,596,989,1198,1161,1064,979,1007,1221,1208,1123,653,768,487,350
2019,1100,T,B,1513438,7157422,9053343,7810386,6953696,6894111,9676371,12474256,11679556,10482973,9633054,8790613,10457774,9898868,8109862,5001459,3388369,3346167,2084546
2019,1100,T,M,779593,3679648,4649162,3998158,3554861,3510761,4944786,6270065,5784019,5061724,4605506,4092949,4674396,4134270,3120510,1773520,1009095,889113,486614
2019,1100,T,F,733845,3477774,4404181,3812229,3398835,3383350,4731585,6204191,5895537,5421249,5027549,4697664,5783379,5764599,4989353,3227940,2379275,2457054,1597932
2019,1100,U,B,1141459,5401525,6559543,5580318,5079545,4976558,7608592,9787807,9149079,8067510,7289501,6405606,7554283,7196194,6042818,3847318,2498839,2435413,1495385
2019,1100,U,M,587771,2776214,3368912,2855738,2590559,2513894,3791089,4811043,4463689,3847638,3446027,2926164,3281232,2900839,2250485,1331381,736645,637151,350200
2019,1100,U,F,553688,2625312,3190632,2724580,2488987,2462664,3817504,4976764,4685390,4219873,3843474,3479442,4273051,4295355,3792333,2515938,1762195,1798262,1145185
2019,1100,R,B,371979,1755897,2493800,2230069,1874151,1917553,2067779,2686450,2530477,2415463,2343554,2385007,2903492,2702675,2067044,1154141,889530,910755,589161
2019,1100,R,M,191822,903434,1280251,1142420,964302,996867,1153697,1459022,1320330,1214087,1159479,1166785,1393164,1233431,870025,442139,272450,251963,136414
2019,1100,R,F,180157,852463,1213550,1087649,909849,920686,914082,1227428,1210147,1201376,1184075,1218223,1510328,1469244,1197020,712002,617080,658792,452747
2019,3000,T,B,378287,1758870,2135759,1844478,1691191,1695145,2480416,3420208,3303210,2965821,2767439,2501307,2968798,2816665,2315997,1540977,1061753,1046924,712569
2019,3000,T,M,194932,905492,1098613,944579,867073,861790,1261891,1695452,1628096,1438219,1335927,1167686,1328350,1173932,889351,550031,321437,282909,173810
2019,3000,T,F,183355,853378,1037146,899899,824118,833355,1218525,1724756,1675114,1527602,1431512,1333621,1640448,1642733,1426646,990947,740316,764015,538759
2019,3000,U,B,323279,1488964,1752763,1502954,1396120,1378762,2087725,2871826,2793891,2483276,2295801,2025717,2385570,2258313,1880284,1275768,845707,824596,553746
2019,3000,U,M,166473,766153,901627,769584,713057,695857,1046915,1399214,1359285,1192399,1099702,933402,1047140,919817,709284,451659,259041,225689,140757
2019,3000,U,F,156807,722811,851137,733370,683064,682905,1040810,1472612,1434607,1290878,1196099,1092315,1338431,1338496,1171000,824110,586666,598908,412989
2019,3000,R,B,55008,269906,382996,341524,295071,316383,392691,548382,509319,482545,471638,475591,583228,558352,435713,265209,216047,222328,158823
2019,3000,R,M,28460,139339,196987,174995,154016,165933,214976,296238,268812,245821,236225,234284,281210,254115,180067,98372,62397,57221,33053
2019,3000,R,F,26548,130567,186009,166529,141055,150450,177715,252145,240507,236724,235413,241307,302018,304237,255647,166837,153650,165107,125770
2019,1114,T,B,13731,66335,87958,79214,68632,70849,102696,131177,121442,110926,102696,97931,122251,116089,95523,55476,42339,40164,22860
2019,1114,T,M,7109,34151,45354,40580,34925,35217,51537,65815,60816,53795,48962,45280,54838,49645,38189,20343,12722,10876,5080
2019,1114,T,F,6622,32184,42604,38634,33707,35632,51160,65362,60626,57132,53734,52652,67413,66445,57334,35133,29618,29288,17780
2019,1114,U,B,9679,46634,60130,52857,46657,47028,75019,93634,87869,77640,68859,63351,79566,76850,63515,36269,25001,22712,11392
2019,1114,U,M,4987,23902,30847,27054,23611,23121,36937,45880,43459,37225,32315,28332,34228,31327,24617,13008,7414,6064,2626
2019,1114,U,F,4692,22732,29283,25803,23046,23907,38082,47755,44410,40415,36544,35019,45338,45523,38898,23261,17587,16648,8766
2019,1114,R,B,4052,19702,27828,26357,21975,23821,27678,37543,33573,33287,33838,34580,42685,39240,32009,19208,17339,17452,11469
2019,1114,R,M,2122,10249,14507,13526,11315,12097,14600,19935,17357,16570,16648,16948,20610,18318,13573,7335,5308,4813,2455
2019,1114,R,F,1930,9453,13321,12831,10661,11725,13078,17608,16216,16717,17190,17633,22076,20922,18436,11873,12031,12640,9014
2019,1115,T,B,10476,50009,67870,64232,53168,54460,76487,97307,90366,84549,82256,80114,93900,90785,72994,42125,32003,31456,21786
2019,1115,T,M,5400,25771,34805,33060,27308,27451,39255,49671,45620,40727,39192,37242,42153,37462,27342,14417,8575,7460,4301
2019,1115,T,F,5076,24238,33065,31172,25861,27009,37232,47637,44746,43823,43064,42873,51747,53324,45652,27709,23428,23996,17485
2019,1115,U,B,7831,36996,47151,45774,38547,36724,53889,69264,66290,61094,57724,53849,64151,63823,53405,30909,21621,20644,12805
2019,1115,U,M,4029,18922,24151,23618,19670,18343,27382,34650,32827,29005,26925,24149,27304,25020,19278,10443,5755,4928,2569
2019,1115,U,F,3803,18074,23000,22156,18877,18381,26507,34614,33463,32089,30799,29701,36848,38803,34127,20466,15866,15716,10237
2019,1115,R,B,2645,13013,20719,18458,14621,17737,22598,28044,24076,23455,24533,26265,29749,26963,19589,11216,10382,10812,8981
2019,1115,R,M,1372,6849,10654,9442,7638,9109,11873,15021,12793,11722,12267,13093,14850,12442,8064,3974,2820,2533,1733
2019,1115,R,F,1274,6164,10065,9017,6984,8628,10725,13023,11283,11734,12266,13172,14900,14521,11525,7243,7562,8280,7249
2019,1117,T,B,11838,57969,75554,68248,62356,59898,81197,108958,105392,98557,91859,86036,104999,105700,88114,55601,38522,38086,23232
2019,1117,T,M,6014,29774,38857,35206,32639,31850,42377,56383,53306,48374,43655,39101,45453,41944,31901,18234,10072,8570,4400
2019,1117,T,F,5824,28196,36697,33042,29717,28048,38820,52575,52087,50183,48204,46935,59546,63756,56213,37367,28451,29516,18832
2019,1117,U,B,9665,47671,59858,53853,50115,46767,65156,86872,84322,78354,72331,66308,79804,80083,68225,43308,28990,27944,16230
2019,1117,U,M,4912,24471,30692,27728,26030,24673,33296,44186,42105,37830,33866,29544,33791,30751,23958,13799,7324,6055,2956
2019,1117,U,F,4753,23200,29166,26126,24085,22095,31860,42687,42217,40525,38465,36764,46013,49332,44267,29509,21667,21889,13274
2019,1117,R,B,2173,10298,15696,14395,12241,13131,16041,22086,21070,20203,19528,19728,25195,25617,19889,12293,9532,10143,7002
2019,1117,R,M,1102,5303,8165,7479,6609,7178,9081,12197,11201,10545,9790,9557,11663,11193,7943,4435,2748,2515,1444
2019,1117,R,F,1071,4996,7531,6916,5632,5954,6961,9889,9870,9659,9739,10171,13533,14424,11946,7858,6784,7628,5558
2019,1120,T,B,20451,96779,124224,107070,102718,111651,159403,197566,179967,162137,151977,145414,178934,175720,143247,90044,67457,66155,45103
2019,1120,T,M,10550,49805,63525,55009,52975,57986,80719,99496,89779,78660,72448,67816,80288,74435,56118,31795,19349,17413,10065
2019,1120,T,F,9901,46974,60699,52061,49743,53665,78684,98070,90189,83478,79529,77598,98646,101286,87130,58249,48108,48742,35038
2019,1120,U,B,15090,70544,84199,70317,70745,78640,121427,142412,127527,111191,101056,93279,113940,114309,95205,60966,41522,40232,26414
2019,1120,U,M,7740,36321,43101,36110,36530,41315,59749,69857,62347,53133,47083,42084,48765,46102,36160,20992,11851,10484,5997
2019,1120,U,F,7350,34223,41098,34207,34215,37326,61678,72555,65181,58059,53973,51195,65175,68207,59046,39974,29671,29748,20417
2019,1120,R,B,5362,26236,40025,36753,31973,33011,37976,55154,52440,50946,50922,52135,64994,61412,48042,29078,25935,25924,18689
2019,1120,R,M,2810,13485,20424,18899,16446,16672,20970,29639,27432,25527,25366,25732,31523,28333,19958,10803,7498,6930,4068
2019,1120,R,F,2552,12751,19601,17854,15528,16339,17006,25515,25008,25419,25556,26403,33471,33079,28084,18275,18437,18994,14621
2019,1124,T,B,8482,42446,54905,50162,44393,43642,66768,81730,75314,72412,68954,63811,74498,74309,65245,39886,27166,27978,18561
2019,1124,T,M,4401,21889,28084,25593,22933,22759,34942,42510,38182,35250,32630,29088,32513,29352,23147,12908,6875,6159,3298
2019,1124,T,F,4081,20557,26821,24569,21460,20883,31826,39220,37133,37163,36324,34723,41986,44957,42098,26978,20291,21819,15263
2019,1124,U,B,7259,36368,46137,41959,37942,36574,56600,66928,61467,59506,56294,51015,58129,58162,52324,32623,21544,21989,14305
2019,1124,U,M,3754,18722,23569,21399,19693,19162,29104,33487,29925,27801,25778,22627,24646,22034,17810,10242,5275,4601,2410
2019,1124,U,F,3506,17646,22568,20561,18249,17412,27496,33441,31542,31705,30516,28388,33483,36128,34515,22381,16270,17388,11895
2019,1124,R,B,1223,6079,8768,8203,6451,7068,10168,14802,13848,12907,12660,12796,16370,16147,12921,7263,5622,5989,4257
2019,1124,R,M,648,3167,4516,4194,3240,3597,5838,9023,8257,7449,6852,6461,7867,7318,5338,2666,1601,1558,889
2019,1124,R,F,576,2912,4253,4009,3212,3471,4330,5779,5591,5458,5808,6335,8503,8829,7583,4597,4021,4431,3368
2019,1129,T,B,9678,46872,56040,48398,42923,44045,62957,86756,80264,72323,67606,63345,77324,76553,61797,38882,26990,26893,16336
2019,1129,T,M,4994,24010,28673,24727,22109,23131,33075,45570,41436,35761,32595,29672,34161,31564,23507,13598,7673,6795,3345
